#Software	Original_ID_Pattern	Target_Class	Target_Superfamily	Notes
Repbase	(?i)^Crypton-V.*	DNA	Crypton-V	Repbase_Crypton_V
Repbase	(?i)^Crypton-X.*	DNA	Crypton-X	Repbase_Crypton_X
Repbase	(?i)^Crypton.*	DNA	Crypton	Repbase_Crypton_generic
# Sola - canonical Sola-1/-2/-3 preserved
Repbase	(?i)^Sola-?1.*	DNA	Sola-1	Repbase_Sola_1
Repbase	(?i)^Sola-?2.*	DNA	Sola-2	Repbase_Sola_2
Repbase	(?i)^Sola-?3.*	DNA	Sola-3	Repbase_Sola_3
Repbase	(?i)^Sola.*	DNA	Unknown	Repbase_Sola_bare
# Transib -> canonical CMC-Transib
Repbase	(?i)^Transib.*	DNA	CMC-Transib	Repbase_Transib_to_CMC_Transib
# Merlin
Repbase	(?i)^Merlin.*	DNA	Merlin	Repbase_Merlin
# P-element
Repbase	(?-i:^P$)	DNA	P	Repbase_P_element_strict
Repbase	(?i)^P-element.*	DNA	P	Repbase_P_element_long
# Ginger - canonical Ginger-1/-2 preserved
Repbase	(?i)^Ginger-?1.*	DNA	Ginger-1	Repbase_Ginger_1
Repbase	(?i)^Ginger-?2.*	DNA	Ginger-2	Repbase_Ginger_2
Repbase	(?i)^Ginger.*	DNA	Ginger	Repbase_Ginger_bare
Repbase	(?i)^TDD.*	DNA	Ginger	Repbase_TDD_to_Ginger
# Zator / Zisupton / Novosib / Chapaev
Repbase	(?i)^Zator.*	DNA	Zator	Repbase_Zator
Repbase	(?i)^Zisupton.*	DNA	Zisupton	Repbase_Zisupton
Repbase	(?i)^Novosib.*	DNA	Novosib	Repbase_Novosib
Repbase	(?i)^Chapaev-3.*	DNA	CMC-Chapaev-3	Repbase_Chapaev_3
Repbase	(?i)^Chapaev.*	DNA	CMC-Chapaev	Repbase_Chapaev
Repbase	(?i)^Mirage.*	DNA	CMC-Mirage	Repbase_Mirage_to_CMC_Mirage
# IS3EU - canonical preserved
Repbase	(?i)^IS3EU.*	DNA	IS3EU	Repbase_IS3EU
# Repbase IS* / ISL2EU - no Dfam canonical subtype, use bare DNA
Repbase	(?i)^IS481EU.*	DNA	Unknown	Repbase_IS481EU_to_bare
Repbase	(?i)^ISL2EU.*	DNA	PIF-ISL2EU	Repbase_ISL2EU_to_PIF_ISL2EU
Repbase	(?i)^ISFUN1.*	DNA	Unknown	Repbase_ISFUN1_to_bare
# Replitron - no Dfam canonical; bare DNA
Repbase	(?i)^Replitron.*	DNA	Unknown	Repbase_Replitron_to_bare
Repbase	(?i)^Ed_ERE1.*	DNA	Unknown	Repbase_Ed_ERE1
# MITE - structural class, not Dfam canonical -> bare DNA
Repbase	(?i)^MITE.*	DNA	Unknown	Repbase_MITE_to_bare
Repbase	(?i)^Zebrafish MITE.*	DNA	Unknown	Repbase_Zebrafish_MITE_to_bare
Repbase	(?i)^miniature inverted repeat.*	DNA	Unknown	Repbase_miniature_IR_to_bare
# DNA transposon generics
Repbase	(?i)^DNA transposon.*	DNA	Unknown	Repbase_DNA_generic
Repbase	(?i)^DNA Virus.*	DNA	Unknown	Repbase_DNA_Virus
Repbase	(?i)^DNA$	DNA	Unknown	Repbase_DNA_bare
Repbase	(?i)^Non-autonomous DNA transposon.*	DNA	Unknown	Repbase_NonAuto_DNA
Repbase	(?i)^non-autonomous DNA transposon.*	DNA	Unknown	Repbase_NonAuto_DNA_lower
Repbase	(?i)^nonautonomous DNA transposon.*	DNA	Unknown	Repbase_NonAuto_DNA_no_dash
Repbase	(?i)^Nonautonomous.*	DNA	Unknown	Repbase_Nonauto_generic
# Casposon - canonical
Repbase	(?i)^Casposon.*	DNA	Casposons	Repbase_Casposon

# ----- Satellite / Simple Repeat / Tandem (canonical Satellite subtypes) -----
Repbase	(?i)^Centromeric.*	Satellite	centromeric	Repbase_Centromeric_canon
Repbase	(?i)^Pericentromeric.*	Satellite	centromeric	Repbase_Pericentromeric
Repbase	(?i)^CENSTRIG.*	Satellite	centromeric	Repbase_CENSTRIG
Repbase	(?i)^Acromeric.*	Satellite	acromeric	Repbase_Acromeric_canon
Repbase	(?i)^Macro.*	Satellite	macro	Repbase_Macro_canon
Repbase	(?i)^Subtelomeric.*	Satellite	subtelomeric	Repbase_Subtelomeric_canon
# Sex-chromosome-specific satellites (Dfam canonical)
Repbase	(?i)^Y[ _-]?chromosom.*	Satellite	Y-chromosome	Repbase_Y_chromosome_satellite
Repbase	(?i)^W[ _-]?chromosom.*	Satellite	W-chromosome	Repbase_W_chromosome_satellite
Repbase	(?i)^Satellite.*	Satellite	Unknown	Repbase_Satellite
Repbase	(?i)^satellite.*	Satellite	Unknown	Repbase_satellite_lower
Repbase	(?-i:^SAT)$	Satellite	Unknown	Repbase_SAT_strict
Repbase	(?i)^MSAT.*	Satellite	Unknown	Repbase_MSAT
Repbase	(?i)^Telomeric region repeat.*	Satellite	Unknown	Repbase_Telomeric
Repbase	(?i)^Tandem repeat.*	Satellite	Unknown	Repbase_Tandem
Repbase	(?i)^Tandemly repetitive sequence.*	Satellite	Unknown	Repbase_Tandemly
Repbase	(?i)^tandem repeat.*	Satellite	Unknown	Repbase_tandem_lower
Repbase	(?i)^\(CA\)n related.*	Simple_repeat	Unknown	Repbase_CAn
Repbase	(?i)^Simple Repeat.*	Simple_repeat	Unknown	Repbase_Simple
Repbase	(?i)^Simple_repeat.*	Simple_repeat	Unknown	Repbase_Simple_underscore
Repbase	(?i)^AT-rich DNA repeat.*	Simple_repeat	Unknown	Repbase_ATrich
Repbase	(?i)^direct repeat.*	Simple_repeat	Unknown	Repbase_direct
Repbase	(?i)^Inverted repeat.*	Simple_repeat	Unknown	Repbase_Inverted
Repbase	(?i)^5-bp TSD.*	Simple_repeat	Unknown	Repbase_TSD
Repbase	(?i)^Dispersed repeat.*	Unknown	Unknown	Repbase_Dispersed

# ----- rRNA / tRNA / snRNA / scRNA (top-level Dfam canonical Classes) -----
Repbase	(?-i:^rRNA)$	rRNA	Unknown	Repbase_rRNA_canonical
Repbase	(?-i:^tRNA)$	tRNA	Unknown	Repbase_tRNA_canonical
Repbase	(?-i:^snRNA)$	snRNA	Unknown	Repbase_snRNA_canonical
Repbase	(?-i:^scRNA)$	scRNA	Unknown	Repbase_scRNA_canonical
# v5.3.5: snoRNA had no Repbase rule; previously fell to catchall as Unknown/Unknown.
Repbase	(?-i:^snoRNA)$	Retroposon	sno	Repbase_snoRNA_to_Retroposon_sno
Repbase	(?i)^5SrRNA.*	rRNA	Unknown	Repbase_5SrRNA_to_rRNA
Repbase	(?-i:^5S_)	rRNA	Unknown	Repbase_5S_prefix_to_rRNA
Repbase	(?i)^RP5S.*	rRNA	Unknown	Repbase_RP5S_to_rRNA

# ----- Generic / Catch-fragment buckets -----
Repbase	(?i)^Transposable Element.*	Unknown	Unknown	Repbase_TE_generic
Repbase	(?i)^transposable element.*	Unknown	Unknown	Repbase_TE_generic_lower
Repbase	(?i)^transposon.*	Unknown	Unknown	Repbase_transposon_lower
Repbase	(?i)^Repetitive element.*	Unknown	Unknown	Repbase_RepetitiveElement
Repbase	(?i)^Repetitive sequence.*	Unknown	Unknown	Repbase_RepetitiveSequence
Repbase	(?i)^Repetitive DNA.*	Unknown	Unknown	Repbase_RepetitiveDNA
Repbase	(?i)^Repeat sequence.*	Unknown	Unknown	Repbase_RepeatSequence
Repbase	(?i)^Repeat DNA.*	Unknown	Unknown	Repbase_RepeatDNA
Repbase	(?i)^Repeat region.*	Unknown	Unknown	Repbase_RepeatRegion
Repbase	(?i)^Interspersed repeat.*	Unknown	Unknown	Repbase_Interspersed
Repbase	(?i)^Inerspersed repeat.*	Unknown	Unknown	Repbase_Interspersed_typo
Repbase	(?i)^Interspersed repetitive sequence.*	Unknown	Unknown	Repbase_InterspersedRepetitive
Repbase	(?i)^non-classified repeat.*	Unknown	Unknown	Repbase_NonClassified
Repbase	(?i)^retroelement.*	Unknown	Unknown	Repbase_retroelement
Repbase	(?i)^Integrated Virus.*	Unknown	Unknown	Repbase_IntegratedVirus
Repbase	(?i)^conserved$	Unknown	Unknown	Repbase_conserved
Repbase	(?i)^Putative.*	Unknown	Unknown	Repbase_Putative
Repbase	(?i)^internal sequence.*	Unknown	Unknown	Repbase_internal_seq
Repbase	(?i)^Internal sequence.*	Unknown	Unknown	Repbase_Internal_seq_upper
Repbase	(?i)^Internal part of.*	Unknown	Unknown	Repbase_Internal_part
Repbase	(?i)^DNA transposon fossil.*	Unknown	Unknown	Repbase_DNA_fossil
Repbase	(?i)^Non-autonomous DNA transposon fossil.*	Unknown	Unknown	Repbase_NonAuto_fossil

# v5.3.5: moved Foamy / Spumavirus rules above the Repbase catchall.
# Previously they sat below the catchall and were unreachable dead code.
Repbase	(?i)^Foamy.*	LTR	ERV-Foamy	Repbase_Foamy_to_ERV_Foamy
Repbase	(?i)^Spumavirus.*	LTR	ERV-Foamy	Repbase_Spumavirus_to_ERV_Foamy

# ----- REPBASE LOCAL CATCH-ALL (MUST BE THE LAST Repbase RULE) -----
# v5.3.3: Restricted to BARE names only (no "/"). Inputs already carrying
# a Class/Subfamily prefix (e.g. from repbase_fixer.py Case 2 "already-fixed
# header" path, or when RLB re-runs on its own output) must fall through to
# Global so that canonical Dfam labels pass through unchanged via Section 4.
Repbase	^[^/]+$	Unknown	Unknown	Repbase_FINAL_catchall_bare_names_only

# ------------------------------------------------------------------------------
# DFAM RULES  (v5.7: explicit canonical whitelist mirroring Dfam TEClasses.tsv)
# ------------------------------------------------------------------------------
# Dfam is itself an input source AND the canonical authority for this dictionary,
# so every label Dfam can emit is enumerated here as an explicit identity rule
# (Class/Subtype -> Class, Subtype).  This keeps Dfam inputs from depending on the
# Global fall-through for canonicalization.  The set below is generated from the
# repeatmasker_type + repeatmasker_subtype columns of Dfam's TEClasses.tsv
# (236 distinct labels: 19 bare top-level Classes + 217 Class/Subtype pairs).
#
# Bare top-level Classes are emitted as Class/Unknown to preserve the */* output
# format (e.g. PLE -> PLE/Unknown), exactly as the rest of the pipeline does.
# A malformed / non-canonical Dfam label (typo, retired name) matches nothing here
# and correctly falls through to the Global safety net.
#
# --- Bare top-level Classes + long-standing synonyms (kept from earlier versions) ---
# Penelope -> PLE Class (top-level Class). v5.3.5: anchored with $ so PLE/<child> falls through to the canonical PLE rules below.
Dfam	(?i)^(PLE|Penelope.*)$	PLE	Unknown	Dfam_PLE_canonical
# Retroposon -> Retroposon Class (top-level Class). v5.3.5: anchored so Retroposon/<child> hits its own canonical rule below.
Dfam	(?i)^Retroposon$	Retroposon	Unknown	Dfam_Retroposon_canonical
# Small RNAs -> their own top-level Classes (canonical)
Dfam	(?i)^snRNA$	snRNA	Unknown	Dfam_snRNA_canonical
Dfam	(?i)^tRNA$	tRNA	Unknown	Dfam_tRNA_canonical
Dfam	(?i)^rRNA$	rRNA	Unknown	Dfam_rRNA_canonical
Dfam	(?i)^scRNA$	scRNA	Unknown	Dfam_scRNA_canonical
Dfam	(?i)^RNA$	RNA	Unknown	Dfam_RNA_canonical_class
Dfam	(?i)^snoRNA$	Retroposon	sno	Dfam_snoRNA_to_Retroposon_sno
Dfam	(?i)^ncRNA$	ncRNA	Unknown	Dfam_ncRNA_preserve_label
# v5.3.5: split former Dfam_Non_TE_Catch so canonical Satellite/Simple_repeat are preserved.
Dfam	(?i)^Satellite$	Satellite	Unknown	Dfam_Satellite_canonical
Dfam	(?i)^Simple_repeat$	Simple_repeat	Unknown	Dfam_Simple_repeat_canonical
Dfam	(?i)^(Unknown|Nonautonomous.*)$	Unknown	Unknown	Dfam_Non_TE_Catch
#
# --- Bare top-level Classes newly enumerated from TEClasses.tsv ---
Dfam	(?i)^DNA$	DNA	Unknown	Dfam_canon_DNA
Dfam	(?i)^LINE$	LINE	Unknown	Dfam_canon_LINE
Dfam	(?i)^LTR$	LTR	Unknown	Dfam_canon_LTR
Dfam	(?i)^SINE$	SINE	Unknown	Dfam_canon_SINE
# Bare RC is the rolling-circle/Helicase parent. Dfam itself does not label
# sequences with a bare 'RC' (the parent node carries no families; only
# RC/Helitron, RC/Helitron-2, RC/Helentron do). To stay consistent with every
# other source and the Global rule (bare RC -> RC/Helitron, the dominant child),
# we map it the same way here rather than to RC/Unknown. Flip to 'RC  Unknown'
# if you prefer strict identity over cross-source consistency.
Dfam	(?i)^RC$	RC	Helitron	Dfam_RC_bare_to_Helitron
Dfam	(?i)^Low_complexity$	Low_complexity	Unknown	Dfam_canon_Low_complexity
Dfam	(?i)^Segmental$	Segmental	Unknown	Dfam_canon_Segmental
Dfam	(?i)^Other$	Other	Unknown	Dfam_canon_Other
Dfam	(?i)^ARTEFACT$	ARTEFACT	Unknown	Dfam_canon_ARTEFACT
#
# ===================== Canonical Class/Subtype identity rules =====================
# ----- DNA transposons (Class II) -----
Dfam	(?i)^DNA/Academ-1$	DNA	Academ-1	Dfam_canon_DNA_Academ_1
Dfam	(?i)^DNA/Academ-2$	DNA	Academ-2	Dfam_canon_DNA_Academ_2
Dfam	(?i)^DNA/Academ-H$	DNA	Academ-H	Dfam_canon_DNA_Academ_H
Dfam	(?i)^DNA/CMC$	DNA	CMC	Dfam_canon_DNA_CMC
Dfam	(?i)^DNA/CMC-Chapaev$	DNA	CMC-Chapaev	Dfam_canon_DNA_CMC_Chapaev
Dfam	(?i)^DNA/CMC-Chapaev-3$	DNA	CMC-Chapaev-3	Dfam_canon_DNA_CMC_Chapaev_3
Dfam	(?i)^DNA/CMC-EnSpm$	DNA	CMC-EnSpm	Dfam_canon_DNA_CMC_EnSpm
Dfam	(?i)^DNA/CMC-Mirage$	DNA	CMC-Mirage	Dfam_canon_DNA_CMC_Mirage
Dfam	(?i)^DNA/CMC-Transib$	DNA	CMC-Transib	Dfam_canon_DNA_CMC_Transib
Dfam	(?i)^DNA/Casposons$	DNA	Casposons	Dfam_canon_DNA_Casposons
Dfam	(?i)^DNA/Crypton$	DNA	Crypton	Dfam_canon_DNA_Crypton
Dfam	(?i)^DNA/Crypton-A$	DNA	Crypton-A	Dfam_canon_DNA_Crypton_A
Dfam	(?i)^DNA/Crypton-C$	DNA	Crypton-C	Dfam_canon_DNA_Crypton_C
Dfam	(?i)^DNA/Crypton-F$	DNA	Crypton-F	Dfam_canon_DNA_Crypton_F
Dfam	(?i)^DNA/Crypton-H$	DNA	Crypton-H	Dfam_canon_DNA_Crypton_H
Dfam	(?i)^DNA/Crypton-I$	DNA	Crypton-I	Dfam_canon_DNA_Crypton_I
Dfam	(?i)^DNA/Crypton-R$	DNA	Crypton-R	Dfam_canon_DNA_Crypton_R
Dfam	(?i)^DNA/Crypton-S$	DNA	Crypton-S	Dfam_canon_DNA_Crypton_S
Dfam	(?i)^DNA/Crypton-V$	DNA	Crypton-V	Dfam_canon_DNA_Crypton_V
Dfam	(?i)^DNA/Crypton-X$	DNA	Crypton-X	Dfam_canon_DNA_Crypton_X
Dfam	(?i)^DNA/Dada$	DNA	Dada	Dfam_canon_DNA_Dada
Dfam	(?i)^DNA/Ginger$	DNA	Ginger	Dfam_canon_DNA_Ginger
Dfam	(?i)^DNA/Ginger-1$	DNA	Ginger-1	Dfam_canon_DNA_Ginger_1
Dfam	(?i)^DNA/Ginger-2$	DNA	Ginger-2	Dfam_canon_DNA_Ginger_2
Dfam	(?i)^DNA/IS3EU$	DNA	IS3EU	Dfam_canon_DNA_IS3EU
Dfam	(?i)^DNA/Kolobok$	DNA	Kolobok	Dfam_canon_DNA_Kolobok
Dfam	(?i)^DNA/Kolobok-E$	DNA	Kolobok-E	Dfam_canon_DNA_Kolobok_E
Dfam	(?i)^DNA/Kolobok-H$	DNA	Kolobok-H	Dfam_canon_DNA_Kolobok_H
Dfam	(?i)^DNA/Kolobok-Hydra$	DNA	Kolobok-Hydra	Dfam_canon_DNA_Kolobok_Hydra
Dfam	(?i)^DNA/Kolobok-T2$	DNA	Kolobok-T2	Dfam_canon_DNA_Kolobok_T2
Dfam	(?i)^DNA/MULE$	DNA	MULE	Dfam_canon_DNA_MULE
Dfam	(?i)^DNA/MULE-F$	DNA	MULE-F	Dfam_canon_DNA_MULE_F
Dfam	(?i)^DNA/MULE-MuDR$	DNA	MULE-MuDR	Dfam_canon_DNA_MULE_MuDR
Dfam	(?i)^DNA/MULE-NOF$	DNA	MULE-NOF	Dfam_canon_DNA_MULE_NOF
Dfam	(?i)^DNA/MULE-Ricksha$	DNA	MULE-Ricksha	Dfam_canon_DNA_MULE_Ricksha
Dfam	(?i)^DNA/Maverick$	DNA	Maverick	Dfam_canon_DNA_Maverick
Dfam	(?i)^DNA/Maverick-Mavirus$	DNA	Maverick-Mavirus	Dfam_canon_DNA_Maverick_Mavirus
Dfam	(?i)^DNA/Merlin$	DNA	Merlin	Dfam_canon_DNA_Merlin
Dfam	(?i)^DNA/Novosib$	DNA	Novosib	Dfam_canon_DNA_Novosib
Dfam	(?i)^DNA/P$	DNA	P	Dfam_canon_DNA_P
Dfam	(?i)^DNA/P-Fungi$	DNA	P-Fungi	Dfam_canon_DNA_P_Fungi
Dfam	(?i)^DNA/PIF$	DNA	PIF	Dfam_canon_DNA_PIF
Dfam	(?i)^DNA/PIF-HarbS$	DNA	PIF-HarbS	Dfam_canon_DNA_PIF_HarbS
Dfam	(?i)^DNA/PIF-Harbinger$	DNA	PIF-Harbinger	Dfam_canon_DNA_PIF_Harbinger
Dfam	(?i)^DNA/PIF-ISL2EU$	DNA	PIF-ISL2EU	Dfam_canon_DNA_PIF_ISL2EU
Dfam	(?i)^DNA/PIF-Spy$	DNA	PIF-Spy	Dfam_canon_DNA_PIF_Spy
Dfam	(?i)^DNA/PiggyBac$	DNA	PiggyBac	Dfam_canon_DNA_PiggyBac
Dfam	(?i)^DNA/PiggyBac-A$	DNA	PiggyBac-A	Dfam_canon_DNA_PiggyBac_A
Dfam	(?i)^DNA/PiggyBac-X$	DNA	PiggyBac-X	Dfam_canon_DNA_PiggyBac_X
Dfam	(?i)^DNA/Sola-1$	DNA	Sola-1	Dfam_canon_DNA_Sola_1
Dfam	(?i)^DNA/Sola-2$	DNA	Sola-2	Dfam_canon_DNA_Sola_2
Dfam	(?i)^DNA/Sola-3$	DNA	Sola-3	Dfam_canon_DNA_Sola_3
Dfam	(?i)^DNA/TcMar$	DNA	TcMar	Dfam_canon_DNA_TcMar
Dfam	(?i)^DNA/TcMar-Ant1$	DNA	TcMar-Ant1	Dfam_canon_DNA_TcMar_Ant1
Dfam	(?i)^DNA/TcMar-Cweed$	DNA	TcMar-Cweed	Dfam_canon_DNA_TcMar_Cweed
Dfam	(?i)^DNA/TcMar-Fot1$	DNA	TcMar-Fot1	Dfam_canon_DNA_TcMar_Fot1
Dfam	(?i)^DNA/TcMar-Gizmo$	DNA	TcMar-Gizmo	Dfam_canon_DNA_TcMar_Gizmo
Dfam	(?i)^DNA/TcMar-IS885$	DNA	TcMar-IS885	Dfam_canon_DNA_TcMar_IS885
Dfam	(?i)^DNA/TcMar-ISRm11$	DNA	TcMar-ISRm11	Dfam_canon_DNA_TcMar_ISRm11
Dfam	(?i)^DNA/TcMar-Mariner$	DNA	TcMar-Mariner	Dfam_canon_DNA_TcMar_Mariner
Dfam	(?i)^DNA/TcMar-Mogwai$	DNA	TcMar-Mogwai	Dfam_canon_DNA_TcMar_Mogwai
Dfam	(?i)^DNA/TcMar-Pogo$	DNA	TcMar-Pogo	Dfam_canon_DNA_TcMar_Pogo
Dfam	(?i)^DNA/TcMar-Sagan$	DNA	TcMar-Sagan	Dfam_canon_DNA_TcMar_Sagan
Dfam	(?i)^DNA/TcMar-Stowaway$	DNA	TcMar-Stowaway	Dfam_canon_DNA_TcMar_Stowaway
Dfam	(?i)^DNA/TcMar-Tc1$	DNA	TcMar-Tc1	Dfam_canon_DNA_TcMar_Tc1
Dfam	(?i)^DNA/TcMar-Tc2$	DNA	TcMar-Tc2	Dfam_canon_DNA_TcMar_Tc2
Dfam	(?i)^DNA/TcMar-Tc4$	DNA	TcMar-Tc4	Dfam_canon_DNA_TcMar_Tc4
Dfam	(?i)^DNA/TcMar-Tigger$	DNA	TcMar-Tigger	Dfam_canon_DNA_TcMar_Tigger
Dfam	(?i)^DNA/TcMar-m44$	DNA	TcMar-m44	Dfam_canon_DNA_TcMar_m44
Dfam	(?i)^DNA/Zator$	DNA	Zator	Dfam_canon_DNA_Zator
Dfam	(?i)^DNA/Zisupton$	DNA	Zisupton	Dfam_canon_DNA_Zisupton
Dfam	(?i)^DNA/hAT$	DNA	hAT	Dfam_canon_DNA_hAT
Dfam	(?i)^DNA/hAT-Ac$	DNA	hAT-Ac	Dfam_canon_DNA_hAT_Ac
Dfam	(?i)^DNA/hAT-Blackjack$	DNA	hAT-Blackjack	Dfam_canon_DNA_hAT_Blackjack
Dfam	(?i)^DNA/hAT-Charlie$	DNA	hAT-Charlie	Dfam_canon_DNA_hAT_Charlie
Dfam	(?i)^DNA/hAT-Pegasus$	DNA	hAT-Pegasus	Dfam_canon_DNA_hAT_Pegasus
Dfam	(?i)^DNA/hAT-Restless$	DNA	hAT-Restless	Dfam_canon_DNA_hAT_Restless
Dfam	(?i)^DNA/hAT-Tag1$	DNA	hAT-Tag1	Dfam_canon_DNA_hAT_Tag1
Dfam	(?i)^DNA/hAT-Tip100$	DNA	hAT-Tip100	Dfam_canon_DNA_hAT_Tip100
Dfam	(?i)^DNA/hAT-hAT1$	DNA	hAT-hAT1	Dfam_canon_DNA_hAT_hAT1
Dfam	(?i)^DNA/hAT-hAT19$	DNA	hAT-hAT19	Dfam_canon_DNA_hAT_hAT19
Dfam	(?i)^DNA/hAT-hAT5$	DNA	hAT-hAT5	Dfam_canon_DNA_hAT_hAT5
Dfam	(?i)^DNA/hAT-hAT6$	DNA	hAT-hAT6	Dfam_canon_DNA_hAT_hAT6
Dfam	(?i)^DNA/hAT-hATm$	DNA	hAT-hATm	Dfam_canon_DNA_hAT_hATm
Dfam	(?i)^DNA/hAT-hATw$	DNA	hAT-hATw	Dfam_canon_DNA_hAT_hATw
Dfam	(?i)^DNA/hAT-hATx$	DNA	hAT-hATx	Dfam_canon_DNA_hAT_hATx
Dfam	(?i)^DNA/hAT-hobo$	DNA	hAT-hobo	Dfam_canon_DNA_hAT_hobo
# ----- LINE / non-LTR retrotransposons -----
Dfam	(?i)^LINE/CR1$	LINE	CR1	Dfam_canon_LINE_CR1
Dfam	(?i)^LINE/CR1-Zenon$	LINE	CR1-Zenon	Dfam_canon_LINE_CR1_Zenon
Dfam	(?i)^LINE/CRE$	LINE	CRE	Dfam_canon_LINE_CRE
Dfam	(?i)^LINE/CRE-1$	LINE	CRE-1	Dfam_canon_LINE_CRE_1
Dfam	(?i)^LINE/CRE-2$	LINE	CRE-2	Dfam_canon_LINE_CRE_2
Dfam	(?i)^LINE/CRE-Ambal$	LINE	CRE-Ambal	Dfam_canon_LINE_CRE_Ambal
Dfam	(?i)^LINE/CRE-Odin$	LINE	CRE-Odin	Dfam_canon_LINE_CRE_Odin
Dfam	(?i)^LINE/Deceiver$	LINE	Deceiver	Dfam_canon_LINE_Deceiver
Dfam	(?i)^LINE/Dong-R4$	LINE	Dong-R4	Dfam_canon_LINE_Dong_R4
Dfam	(?i)^LINE/Dualen$	LINE	Dualen	Dfam_canon_LINE_Dualen
Dfam	(?i)^LINE/Genie$	LINE	Genie	Dfam_canon_LINE_Genie
Dfam	(?i)^LINE/I$	LINE	I	Dfam_canon_LINE_I
Dfam	(?i)^LINE/I-Jockey$	LINE	I-Jockey	Dfam_canon_LINE_I_Jockey
Dfam	(?i)^LINE/L1$	LINE	L1	Dfam_canon_LINE_L1
Dfam	(?i)^LINE/L1-DRE$	LINE	L1-DRE	Dfam_canon_LINE_L1_DRE
Dfam	(?i)^LINE/L1-Tx1$	LINE	L1-Tx1	Dfam_canon_LINE_L1_Tx1
Dfam	(?i)^LINE/L1-Zorro$	LINE	L1-Zorro	Dfam_canon_LINE_L1_Zorro
Dfam	(?i)^LINE/L2$	LINE	L2	Dfam_canon_LINE_L2
Dfam	(?i)^LINE/Proto1$	LINE	Proto1	Dfam_canon_LINE_Proto1
Dfam	(?i)^LINE/Proto2$	LINE	Proto2	Dfam_canon_LINE_Proto2
Dfam	(?i)^LINE/R1$	LINE	R1	Dfam_canon_LINE_R1
Dfam	(?i)^LINE/R1-LOA$	LINE	R1-LOA	Dfam_canon_LINE_R1_LOA
Dfam	(?i)^LINE/R2$	LINE	R2	Dfam_canon_LINE_R2
Dfam	(?i)^LINE/R2-Hero$	LINE	R2-Hero	Dfam_canon_LINE_R2_Hero
Dfam	(?i)^LINE/R2-NeSL$	LINE	R2-NeSL	Dfam_canon_LINE_R2_NeSL
Dfam	(?i)^LINE/RTE$	LINE	RTE	Dfam_canon_LINE_RTE
Dfam	(?i)^LINE/RTE-BovB$	LINE	RTE-BovB	Dfam_canon_LINE_RTE_BovB
Dfam	(?i)^LINE/RTE-ORTE$	LINE	RTE-ORTE	Dfam_canon_LINE_RTE_ORTE
